"";"datum";"temp";"temp_min";"temp_max";"nieder"
"24620";2016-05-28;18,2;12,9;25,3;8,1
"24621";2016-05-29;17,9;13,3;23,2;45,1
"24622";2016-05-30;16,4;14,2;18,5;6,6
"24623";2016-05-31;16,7;12,5;20,4;0
"24624";2016-06-01;14,9;10,9;16,8;2,5
"24625";2016-06-02;17,4;15,3;20,7;0
"24626";2016-06-03;17,7;14,2;21,2;0
"24627";2016-06-04;18,6;15;23;0,1
"24628";2016-06-05;18,8;13,6;26,1;4
"24629";2016-06-06;20,1;12,5;28,5;2,9
"24630";2016-06-07;22,3;15,5;28,9;8,3
"24631";2016-06-08;19;13,3;24,5;0,6
"24632";2016-06-09;17,6;12,1;21,5;0
"24633";2016-06-10;17,9;10,3;23,9;0
"24634";2016-06-11;18,3;14,9;21;6,1
"24635";2016-06-12;17;13,9;21,2;5
"24636";2016-06-13;16,4;13;21,2;12,9
"24637";2016-06-14;15,1;11,7;21;28,7
"24638";2016-06-15;14,4;10,5;17,7;9,8
"24639";2016-06-16;14,5;9,4;18,6;0
"24640";2016-06-17;15,4;11,2;20,8;1,9
"24641";2016-06-18;15;10,7;20,6;2,2
"24642";2016-06-19;14,7;9,1;19,2;0
"24643";2016-06-20;15,7;7,1;22,6;7,1
"24644";2016-06-21;18,2;14,3;22,5;6,3
"24645";2016-06-22;21,9;17,5;27,6;0
"24646";2016-06-23;26,3;18,5;34;0
"24647";2016-06-24;25,3;19,9;32,2;5,9
"24648";2016-06-25;18,9;12,2;24,4;4,4
"24649";2016-06-26;17;11,5;22,9;0
"24650";2016-06-27;16,3;10;20;1,3
"24651";2016-06-28;18,4;14,7;22,9;0,4
"24652";2016-06-29;19,7;13,6;24,4;0,1
"24653";2016-06-30;18,5;13,5;22,9;0,1
"24654";2016-07-01;20,3;14,2;24,8;0
"24655";2016-07-02;16,8;11,2;20,9;1,8
"24656";2016-07-03;15;10,2;19,9;0
"24657";2016-07-04;17,4;10,8;22,6;0
"24658";2016-07-05;19,3;15,2;23,9;0
"24659";2016-07-06;17;9,5;22,7;0
"24660";2016-07-07;18,1;9,5;25,7;0
"24661";2016-07-08;20,9;12,7;28,4;0
"24662";2016-07-09;21,8;15,8;27,3;0
"24663";2016-07-10;23,5;14;31,7;0
"24664";2016-07-11;22,8;18,1;26,9;0
"24665";2016-07-12;20,2;15,1;25,4;0
"24666";2016-07-13;17,2;13,8;21,5;3,7
"24667";2016-07-14;16,2;12,9;20,4;0
"24668";2016-07-15;16,1;10,8;22;0
"24669";2016-07-16;18,1;9,6;23,1;0
"24670";2016-07-17;22,6;16,7;28,2;0
"24671";2016-07-18;23,1;16,2;29,7;0
"24672";2016-07-19;24,2;14,4;32;0
"24673";2016-07-20;27,1;20,2;35,5;4
"24674";2016-07-21;21,6;18,8;26,3;4,6
"24675";2016-07-22;23,1;17,6;31,1;15,6
"24676";2016-07-23;21,3;18,6;27,2;10
"24677";2016-07-24;22,1;18,8;26;1
"24678";2016-07-25;23,3;17,8;28,7;0
"24679";2016-07-26;22,5;17,6;28,5;0
"24680";2016-07-27;21,3;16,4;26,3;0
"24681";2016-07-28;20,3;16,1;25,6;5,8
"24682";2016-07-29;20,9;16,5;26,7;0,7
"24683";2016-07-30;21,9;17,6;26,9;0,1
"24684";2016-07-31;19,3;13,1;23,9;0
"24685";2016-08-01;18,1;10,5;24,5;0
"24686";2016-08-02;16,4;14,9;17,9;16,1
"24687";2016-08-03;19,3;16,9;22,8;7,4
"24688";2016-08-04;18,5;14,9;21,1;4,5
"24689";2016-08-05;18,2;14,2;23;0
"24690";2016-08-06;18,7;13,4;25,1;0
"24691";2016-08-07;20;11,7;27,6;0
"24692";2016-08-08;20,5;14,6;27,5;0,5
"24693";2016-08-09;17,8;12,8;22,1;0
"24694";2016-08-10;13,7;9,3;18,4;3
"24695";2016-08-11;13,5;6,1;19,6;2,8
"24696";2016-08-12;17;12,8;23,1;0
"24697";2016-08-13;21,3;14,2;28,8;0
"24698";2016-08-14;20,8;13,5;26,9;0
"24699";2016-08-15;21,5;16,7;27,3;0
"24700";2016-08-16;20,7;14,8;26,7;0
"24701";2016-08-17;20;15;25,8;0
"24702";2016-08-18;19,2;12,7;25,4;0
"24703";2016-08-19;20,3;14;26,1;0,1
"24704";2016-08-20;17,5;13,6;21,5;5,3
"24705";2016-08-21;16,6;13,9;20,8;2,2
"24706";2016-08-22;16,7;12;22,1;0
"24707";2016-08-23;20,2;11,3;28,3;0
"24708";2016-08-24;23,9;15,8;31,8;0
"24709";2016-08-25;24,6;16,9;32,8;0
"24710";2016-08-26;24,8;16,4;33,9;0
"24711";2016-08-27;27,1;19,4;35,3;0
"24712";2016-08-28;25,1;16,9;34,8;0
"24713";2016-08-29;21,3;15,5;26,8;0
"24714";2016-08-30;20,7;16,3;25,9;0
"24715";2016-08-31;21,2;15,6;28,4;0
"24716";2016-09-01;22,4;16,1;28,6;0
"24717";2016-09-02;20;13;27,3;0
"24718";2016-09-03;20,8;13,8;28,1;0
"24719";2016-09-04;17,9;14,3;21,5;5,7
"24720";2016-09-05;17,5;12,2;22,9;0
"24721";2016-09-06;18,5;10;26,3;0
"24722";2016-09-07;20,6;14;27,7;0
"24723";2016-09-08;21,8;14,5;29,4;0
"24724";2016-09-09;21,7;16,7;27,9;0
"24725";2016-09-10;22,4;15,8;30,1;0
"24726";2016-09-11;22,2;15,6;29,9;0
"24727";2016-09-12;23,7;16,2;32,2;0
"24728";2016-09-13;24,3;16,4;32,8;0
"24729";2016-09-14;24,8;17,6;31,8;0
"24730";2016-09-15;22,6;16,6;28,8;0
"24731";2016-09-16;17,7;13,7;21,2;0
"24732";2016-09-17;16,2;11,1;21,7;10,7
"24733";2016-09-18;18,1;14,6;20,9;0,5
"24734";2016-09-19;15,2;13,2;17,8;0
"24735";2016-09-20;15,8;12,3;19;0
"24736";2016-09-21;13,9;8,1;19,8;0
"24737";2016-09-22;14,1;8,3;21,5;0
"24738";2016-09-23;15;8,4;23,2;0
"24739";2016-09-24;15,6;7,6;23,5;0
"24740";2016-09-25;16,7;8,9;25;0
"24741";2016-09-26;17,7;14,1;21,7;0
"24742";2016-09-27;16,7;10,9;22,6;0
"24743";2016-09-28;16,2;10;23,2;0
"24744";2016-09-29;18,7;10,8;25,9;0
"24745";2016-09-30;15,3;12,8;17,7;7,5
"24746";2016-10-01;14,4;10,9;17,2;9
"24747";2016-10-02;13,2;10,7;17,3;0,2
"24748";2016-10-03;11,8;7,7;14,3;2,4
"24749";2016-10-04;11;4,9;16,8;0
"24750";2016-10-05;10,1;6,9;14,3;0
"24751";2016-10-06;9,9;7,5;11,9;0
"24752";2016-10-07;11,7;8,9;14,3;0
"24753";2016-10-08;9,6;5,9;13,2;0,5
"24754";2016-10-09;9,1;6;13,1;0
"24755";2016-10-10;8,9;6,4;12,8;0
"24756";2016-10-11;9,4;5,6;12,4;0
"24757";2016-10-12;8,6;5;10,4;0
"24758";2016-10-13;8;4,4;11,6;0
"24759";2016-10-14;10,8;6,2;14,7;0
"24760";2016-10-15;11;6,1;15,7;0
"24761";2016-10-16;10,8;4,7;18,1;0
"24762";2016-10-17;9,8;6;13,2;0,1
"24763";2016-10-18;11,2;9,2;15,6;3,7
"24764";2016-10-19;9,3;6,1;12,4;2,9
"24765";2016-10-20;7,7;5,6;9,5;5,2
"24766";2016-10-21;7,2;4,9;9,5;1,4
"24767";2016-10-22;7,3;3,7;11,1;2,1
"24768";2016-10-23;8,1;5,2;11,8;1,3
"24769";2016-10-24;9,8;8,4;11;18,9
"24770";2016-10-25;11,8;8,7;14,2;0
"24771";2016-10-26;9,4;4,6;12,5;0
"24772";2016-10-27;7,9;2,8;13,3;0
"24773";2016-10-28;9,6;4,6;14,1;0
"24774";2016-10-29;10,2;4,6;16;0
"24775";2016-10-30;8,4;3,5;14;0
"24776";2016-10-31;8,8;4,4;14,6;0
"24777";2016-11-01;5,4;2,1;7,5;0,1
"24778";2016-11-02;7,2;4,2;11;0
"24779";2016-11-03;4,5;-0,2;9,6;0
"24780";2016-11-04;3,4;-1,2;6,9;0,9
"24781";2016-11-05;6,1;3,4;8;12,8
"24782";2016-11-06;4,5;0,9;9,1;0
"24783";2016-11-07;3,6;2;5,7;1,1
"24784";2016-11-08;2,2;-1,1;5,1;1,1
"24785";2016-11-09;3,4;0,8;6;5,7
"24786";2016-11-10;5,2;3,3;8,6;4,3
"24787";2016-11-11;5;2,6;6;3,3
"24788";2016-11-12;2,1;-0,5;4,5;0
"24789";2016-11-13;1,9;-2,4;5,5;0
"24790";2016-11-14;0,2;-3,8;4,7;0
"24791";2016-11-15;2,6;0,4;5,8;5,3
"24792";2016-11-16;8,2;5,8;10,1;1
"24793";2016-11-17;10,7;8,8;12,4;0,3
"24794";2016-11-18;9,9;6;13,7;2,9
"24795";2016-11-19;6,8;4,5;9,7;0,2
"24796";2016-11-20;9,3;1,5;14,9;0
"24797";2016-11-21;9,7;6,2;11,7;0,4
"24798";2016-11-22;8,3;5;12,2;0
"24799";2016-11-23;9,4;5,6;12,1;0
"24800";2016-11-24;10,5;7,8;13,6;0
"24801";2016-11-25;7,7;6,6;9,5;0
"24802";2016-11-26;6,4;4,8;7,4;0
"24803";2016-11-27;5,8;2,1;8,9;0
"24804";2016-11-28;1,1;-2,5;4,3;0
"24805";2016-11-29;-1;-4,4;3,2;0
"24806";2016-11-30;-2,1;-7,6;3,4;0
"24807";2016-12-01;3;0,5;5;0
"24808";2016-12-02;5;-1,2;8,8;0
"24809";2016-12-03;-0,3;-4,1;4,1;0
"24810";2016-12-04;-1,8;-5,8;3,4;0
"24811";2016-12-05;-3,2;-5,9;-1,2;0
"24812";2016-12-06;-2,2;-2,9;-1,4;0
"24813";2016-12-07;-1,4;-2,2;-0,5;0
"24814";2016-12-08;-0,8;-1,4;-0,3;0
"24815";2016-12-09;1,9;-1,5;4,6;0
"24816";2016-12-10;2,4;-1,9;8,2;0
"24817";2016-12-11;7,8;4,9;10,1;0,2
"24818";2016-12-12;6,4;4,6;7,9;0
"24819";2016-12-13;2,8;1,8;5;2,7
"24820";2016-12-14;5,1;3,4;6,8;0
"24821";2016-12-15;6,5;4,8;7,9;0
"24822";2016-12-16;3,6;1,6;4,8;0
"24823";2016-12-17;2,2;1,2;3;0,1
"24824";2016-12-18;3,4;2,6;4,5;0
"24825";2016-12-19;3,9;2,9;5,3;0
"24826";2016-12-20;0,8;-3,6;3,9;0
"24827";2016-12-21;-0,8;-4,4;0,7;0
"24828";2016-12-22;0,2;-0,6;1,4;4
"24829";2016-12-23;3;1,3;4,9;0,1
"24830";2016-12-24;7;4,9;9;1,5
"24831";2016-12-25;8,5;7,6;9,6;0
"24832";2016-12-26;8;3,5;10,8;0,7
"24833";2016-12-27;5,1;2,4;7,3;0
"24834";2016-12-28;4,8;2,2;6,9;0
"24835";2016-12-29;1,5;-2,2;6,6;0
"24836";2016-12-30;-1,5;-3,6;2,9;0
"24837";2016-12-31;-3,5;-4;-2,4;0
"24838";2017-01-01;-3;-4;-1,6;0
"24839";2017-01-02;0,4;-1,6;2,5;0,9
"24840";2017-01-03;1;-1,8;3,9;0
"24841";2017-01-04;2,7;-0,1;5,2;4,6
"24842";2017-01-05;-0,5;-6,1;1,3;0
"24843";2017-01-06;-6,1;-10,4;-3;0
"24844";2017-01-07;-6,5;-11,5;-2,6;0,1
"24845";2017-01-08;-0,6;-2,6;1,5;0
"24846";2017-01-09;0,4;-0,4;1,4;1,5
"24847";2017-01-10;-0,2;-1,1;0,6;4,1
"24848";2017-01-11;1,6;-1;5;2,5
"24849";2017-01-12;4,3;2,6;5,9;4,7
"24850";2017-01-13;2,4;-0,8;6,9;3
"24851";2017-01-14;2,2;0,3;3,7;0
"24852";2017-01-15;0,9;-3,9;3,7;0
"24853";2017-01-16;-2,6;-5,1;0,9;0
"24854";2017-01-17;-1,4;-3,6;0,9;0
"24855";2017-01-18;-2,6;-5,1;0,2;0
"24856";2017-01-19;-2,8;-7,2;1,7;0
"24857";2017-01-20;-2,3;-7,5;4,8;0
"24858";2017-01-21;-1,8;-6,4;3,5;0
"24859";2017-01-22;-4,7;-9,3;0,9;0
"24860";2017-01-23;-6,7;-12,8;-1,1;0
"24861";2017-01-24;-2,5;-3;-1,8;0
"24862";2017-01-25;-1,6;-3,4;-0,5;0
"24863";2017-01-26;-0,4;-5,1;3,1;0
"24864";2017-01-27;-1,9;-6,5;3,7;0
"24865";2017-01-28;-1,7;-6,3;2,7;0
"24866";2017-01-29;-0,6;-4,8;3,5;1
"24867";2017-01-30;2,2;-2,8;5,2;2
"24868";2017-01-31;3,6;1,7;5,1;0
"24869";2017-02-01;3,8;1;5,8;0,2
"24870";2017-02-02;5,1;2,9;8,2;0,3
"24871";2017-02-03;5,6;2;10,5;0,8
"24872";2017-02-04;5,8;0,7;8,7;4,9
"24873";2017-02-05;5,6;0,2;8,9;0
"24874";2017-02-06;4,8;1,9;7,9;0
"24875";2017-02-07;3,9;1,5;6,8;0
"24876";2017-02-08;2,4;-0,7;6,1;0
"24877";2017-02-09;0,3;-2,6;4,2;0
"24878";2017-02-10;0,4;-2,9;2;0,1
"24879";2017-02-11;3,2;-1,2;7,2;0
"24880";2017-02-12;2,8;0;6,3;0
"24881";2017-02-13;4,3;0,6;9,9;0
"24882";2017-02-14;3,6;-1,5;9,9;0
"24883";2017-02-15;2,1;-4,1;9,7;0
"24884";2017-02-16;4,2;-3,1;12,8;2,8
"24885";2017-02-17;6,2;2;9;0,2
"24886";2017-02-18;6,3;0;8,7;0
"24887";2017-02-19;2,9;-4;8,9;0,1
"24888";2017-02-20;7,7;4,7;10,3;1,1
"24889";2017-02-21;10,3;9,7;12,4;0,8
"24890";2017-02-22;10,7;10;11,7;0
"24891";2017-02-23;9,9;8,4;11,1;0
"24892";2017-02-24;5,5;-1,8;9;0,1
"24893";2017-02-25;2,8;-3,5;10,1;0
"24894";2017-02-26;8,3;1,8;14,4;0
"24895";2017-02-27;11,2;7,1;14,9;4,3
"24896";2017-02-28;6,1;4,4;9,2;1
"24897";2017-03-01;6,8;4,5;10;2,7
"24898";2017-03-02;8,6;3,5;11,6;0
"24899";2017-03-03;6,7;0,2;12,9;0
"24900";2017-03-04;9,2;2,9;16,8;2,7
"24901";2017-03-05;7,3;4,8;11;5,4
"24902";2017-03-06;6,2;4,2;8,5;2,4
"24903";2017-03-07;6,1;4,3;10,1;0,7
"24904";2017-03-08;4,6;0,4;8,2;13,2
"24905";2017-03-09;10,2;5,1;17;2,4
"24906";2017-03-10;7,9;2,3;12,3;0
"24907";2017-03-11;6,7;-0,1;13,7;0
"24908";2017-03-12;7,2;0,6;14;0
"24909";2017-03-13;6,7;1,3;13,7;0
"24910";2017-03-14;7,8;0,3;16,3;0
"24911";2017-03-15;10,2;3,5;15,8;0
"24912";2017-03-16;8,5;0,6;17,5;0
"24913";2017-03-17;8,1;0,4;14,7;1,7
"24914";2017-03-18;9,8;6,7;12,5;6,9
"24915";2017-03-19;12,2;9,2;15,1;0
"24916";2017-03-20;12,1;10,7;14,4;0
"24917";2017-03-21;9,2;4,8;12,6;4,5
"24918";2017-03-22;6,9;3,9;9,3;0
"24919";2017-03-23;9,7;4,8;15,3;0
"24920";2017-03-24;10,2;7;15,3;0
"24921";2017-03-25;10,8;4,6;16,7;0
"24922";2017-03-26;10,6;5,8;16,3;0
"24923";2017-03-27;11;3,4;18,8;0
"24924";2017-03-28;12,8;1,4;22;0
"24925";2017-03-29;13,9;6,1;20;0
"24926";2017-03-30;15,6;10,6;21,7;0
"24927";2017-03-31;15,3;6,4;23,5;0
"24928";2017-04-01;13,9;7,1;21,6;0
"24929";2017-04-02;13;7,5;18,8;0
"24930";2017-04-03;13,6;7,3;19;0
"24931";2017-04-04;11,7;6,4;16,8;0
"24932";2017-04-05;11,2;4,4;17,6;0
"24933";2017-04-06;9,3;5,9;13,7;0
"24934";2017-04-07;8,8;2,1;14,7;0
"24935";2017-04-08;11,2;6,3;17,4;0
"24936";2017-04-09;12,8;4,7;22,3;0
"24937";2017-04-10;11,8;3,1;21,3;0
"24938";2017-04-11;9,1;3,6;15,1;0
"24939";2017-04-12;11,8;2,2;19,6;0,1
"24940";2017-04-13;11,7;5,7;15,7;0
"24941";2017-04-14;10,6;3,4;16,6;0
"24942";2017-04-15;10;5,5;14,3;0
"24943";2017-04-16;8,1;4,5;11,5;3,1
"24944";2017-04-17;6;3,8;10,4;7
"24945";2017-04-18;5,6;3,3;10,7;0,2
"24946";2017-04-19;4,3;-1,4;7,7;0
"24947";2017-04-20;5,2;-2,9;12,2;0
"24948";2017-04-21;9,5;0,9;14,8;0
"24949";2017-04-22;10,4;6,5;13;0
"24950";2017-04-23;7,2;1,2;11,7;0
"24951";2017-04-24;8,2;-1,8;17;0
"24952";2017-04-25;7,8;1,8;11,6;0
"24953";2017-04-26;8,3;4,3;12,8;0
"24954";2017-04-27;7,7;1,9;13,4;0
"24955";2017-04-28;8,3;-0,4;13,8;0
"24956";2017-04-29;10,3;4,7;15,9;0
"24957";2017-04-30;12,7;5,2;19,8;0
"24958";2017-05-01;9,7;8;12;9,1
"24959";2017-05-02;8,7;7,4;10,5;5,7
"24960";2017-05-03;9,7;7;11,9;1,4
"24961";2017-05-04;11,1;9,5;13,1;20,9
"24962";2017-05-05;11,2;8;14,9;0
"24963";2017-05-06;14,8;7,6;21,7;2,5
"24964";2017-05-07;13,5;11,9;15,8;7
"24965";2017-05-08;10;7,1;12,3;0,2
"24966";2017-05-09;9,4;3,8;14,4;0
"24967";2017-05-10;11;2,1;19,5;0
"24968";2017-05-11;15,5;6,8;23,6;0,5
"24969";2017-05-12;15,7;12,1;21,4;5,4
"24970";2017-05-13;16,7;9,8;23,3;0,3
"24971";2017-05-14;16,2;10;22,1;0,7
"24972";2017-05-15;15,9;9,1;22,8;0
"24973";2017-05-16;18,2;8,7;26,2;0
"24974";2017-05-17;21,8;13,1;28,8;0
"24975";2017-05-18;19,1;14,2;24,1;7,2
"24976";2017-05-19;14;8,9;18,7;10,5
"24977";2017-05-20;12,3;6,8;18,2;0
"24978";2017-05-21;14,7;4,6;21,7;0
"24979";2017-05-22;17,8;13,1;23,8;0
"24980";2017-05-23;19,8;11,8;27;0
"24981";2017-05-24;17,1;12,4;21,1;0
"24982";2017-05-25;18,5;12,2;24,3;0
"24983";2017-05-26;20,1;13,2;26,6;0
"24984";2017-05-27;22,6;14;29,4;0
"24985";2017-05-28;23,7;15,3;32,6;1,6
"24986";2017-05-29;25;17,2;33,2;0
"24987";2017-05-30;21,3;16,6;29;12
"24988";2017-05-31;19,1;12;24,6;0
"24989";2017-06-01;21;14,4;26,3;0
"24990";2017-06-02;22,3;14,9;29,3;0
"24991";2017-06-03;20,1;16,7;27,3;8,4
"24992";2017-06-04;17,7;11,3;22,2;0
"24993";2017-06-05;16,8;10,4;23,2;0
"24994";2017-06-06;14,8;11,4;20,4;0,9
"24995";2017-06-07;14;9,7;18,7;0,7
"24996";2017-06-08;16,3;7;24,3;0
"24997";2017-06-09;17,2;10,5;23,3;7,7
"24998";2017-06-10;17,3;9,3;24,9;0
"24999";2017-06-11;21,9;11,6;30,7;0
"25000";2017-06-12;20,9;11,8;25,4;0
"25001";2017-06-13;17,5;9;23,2;0
"25002";2017-06-14;20,2;12,9;26,5;0
"25003";2017-06-15;23,1;14,9;31;0
"25004";2017-06-16;19,7;12,3;23,6;0
"25005";2017-06-17;17,5;11,7;21,3;0
"25006";2017-06-18;21,8;16,2;27,6;0
"25007";2017-06-19;23,9;15,8;31,4;0
"25008";2017-06-20;26,2;14,5;34,5;0
"25009";2017-06-21;26,2;20,4;32,3;0
"25010";2017-06-22;25,4;17;35;0
"25011";2017-06-23;23,6;17,3;29,8;0
"25012";2017-06-24;20,5;13,7;27,7;0
"25013";2017-06-25;20,9;12,9;26,5;0
"25014";2017-06-26;22,6;17,2;28,6;0
"25015";2017-06-27;22,2;18,7;27,4;0,6
"25016";2017-06-28;20,7;15,9;25,5;5,9
"25017";2017-06-29;17,7;14,3;25;1,2
"25018";2017-06-30;18,3;14,6;23,5;0
"25019";2017-07-01;16,3;15,2;19;7,3
"25020";2017-07-02;17,5;13,9;21,2;0
"25021";2017-07-03;18,7;10,5;26,1;0
"25022";2017-07-04;21,1;12,5;27,6;0
"25023";2017-07-05;24,1;14,2;31,1;0
"25024";2017-07-06;23,4;17,1;33,3;13,9
"25025";2017-07-07;24,2;17,5;32,7;0
"25026";2017-07-08;24,2;15,8;32,1;0
"25027";2017-07-09;24,3;16,1;31,4;10,6
"25028";2017-07-10;21,4;18,6;25,9;0,6
"25029";2017-07-11;20;15,6;25,5;0
"25030";2017-07-12;17,1;10,9;22;17,2
"25031";2017-07-13;16,2;8,8;22,2;0
"25032";2017-07-14;17,5;11,4;24,4;0,6
"25033";2017-07-15;16,3;9,9;21,7;0
"25034";2017-07-16;19;13,5;23,9;0
"25035";2017-07-17;22,1;16,4;26,6;0
"25036";2017-07-18;24,1;18;30,4;0
"25037";2017-07-19;26,2;20,1;34,1;1,7
"25038";2017-07-20;21,3;15,5;25,4;2,7
"25039";2017-07-21;22,6;14,2;28,6;6,5
"25040";2017-07-22;21,2;17,8;26,1;3,8
"25041";2017-07-23;19,4;15,9;22,4;3,1
"25042";2017-07-24;15,8;13,8;20,4;11,1
"25043";2017-07-25;14,8;13,5;15,9;9,6
"25044";2017-07-26;17,8;13,8;23,3;0,3
"25045";2017-07-27;18,7;14,4;24,2;0,6
"25046";2017-07-28;18,7;13,8;23;0
"25047";2017-07-29;21,9;15,9;28,2;0
"25048";2017-07-30;22,4;16,5;28,2;0
"25049";2017-07-31;22,3;16,6;27,4;4,8
"25050";2017-08-01;21,6;17,8;25,4;0,2
"25051";2017-08-02;22,5;17,3;28,3;0,7
"25052";2017-08-03;22,5;18;28,7;0
"25053";2017-08-04;21,4;15,6;25,5;0
"25054";2017-08-05;19,9;14,7;25,3;4,3
"25055";2017-08-06;17,9;10,7;23,9;0
"25056";2017-08-07;19,8;11,6;26,7;0
"25057";2017-08-08;19,1;15,1;23,8;0,1
"25058";2017-08-09;18,7;12,8;24,7;8,1
"25059";2017-08-10;15,5;14,2;16,3;13,3
"25060";2017-08-11;14,7;13,8;16,8;24
"25061";2017-08-12;15,4;13,2;17,5;0,2
"25062";2017-08-13;19,2;14,2;24,8;0,1
"25063";2017-08-14;20,7;14,2;27,5;0
"25064";2017-08-15;19,8;15,7;27,8;30,4
"25065";2017-08-16;21,1;16,3;25,6;0
"25066";2017-08-17;21,5;16;27,3;0
"25067";2017-08-18;19,3;15,6;26,3;11
"25068";2017-08-19;16,5;11,3;21,1;0
"25069";2017-08-20;14,9;8,8;21;0
"25070";2017-08-21;16,4;10,4;22,4;0
"25071";2017-08-22;18;11,7;24,1;0
"25072";2017-08-23;19,9;13,9;27,8;0
"25073";2017-08-24;19,6;14,6;24,5;0
"25074";2017-08-25;20,3;14,2;27;6,5
"25075";2017-08-26;21,3;16,8;27,8;0
"25076";2017-08-27;20,7;15,1;26,3;0
"25077";2017-08-28;21,2;16,9;27;0
"25078";2017-08-29;22,5;15,9;30,1;0
"25079";2017-08-30;23,2;18,1;29,3;1,1
"25080";2017-08-31;17,9;12,2;20,4;3,3
"25081";2017-09-01;15,4;9,3;21,2;0,1
"25082";2017-09-02;14,5;9,1;20,2;0
"25083";2017-09-03;13,3;7,7;20,4;0
"25084";2017-09-04;15,7;8,5;22,4;0,3
"25085";2017-09-05;19,3;14,3;25,1;0
"25086";2017-09-06;18,2;13,5;21,6;0,2
"25087";2017-09-07;16;11,7;20;0
"25088";2017-09-08;16,3;13,7;18,9;2,1
"25089";2017-09-09;15,6;10,5;19,3;0,1
"25090";2017-09-10;13,4;9,6;19,1;0
"25091";2017-09-11;14,5;11,4;19,7;0,5
"25092";2017-09-12;14,2;11,3;19,4;5,8
"25093";2017-09-13;13,9;10,9;20,5;26,3
"25094";2017-09-14;11,9;10,2;15,2;15,8
"25095";2017-09-15;11,4;6,7;16,5;4,7
"25096";2017-09-16;9,5;5,3;16,9;0
"25097";2017-09-17;10,2;6;16,7;0,1
"25098";2017-09-18;10,4;4,5;16,8;0,3
"25099";2017-09-19;11,3;7,4;16,2;2
"25100";2017-09-20;11,2;5,7;16,7;0,1
"25101";2017-09-21;11,6;6,5;19,1;0
"25102";2017-09-22;13,2;8,7;19,5;0
"25103";2017-09-23;14,1;8,1;20,1;0
"25104";2017-09-24;14,9;10,4;18,3;0
"25105";2017-09-25;14,3;9,9;19,5;0
"25106";2017-09-26;15,1;11,1;20;0
"25107";2017-09-27;15;10,6;21,3;0
"25108";2017-09-28;16,2;12,4;21,4;0,2
"25109";2017-09-29;18;14,8;23,1;0
"25110";2017-09-30;15,8;10,8;22,5;3,9
"25111";2017-10-01;11,1;6,9;16,7;0,1
"25112";2017-10-02;13,2;9;16,1;17,6
"25113";2017-10-03;12,7;7,3;17,3;0,2
"25114";2017-10-04;11,4;6,6;15,6;0
"25115";2017-10-05;12,7;7,4;17,2;0,4
"25116";2017-10-06;9,8;4,7;13,7;0,4
"25117";2017-10-07;11,1;8,6;12,7;0,5
"25118";2017-10-08;12,7;10;16,6;0,3
"25119";2017-10-09;11,4;7,7;14,6;0,9
"25120";2017-10-10;12,5;11;14,4;1,7
"25121";2017-10-11;14;11,2;15,9;0
"25122";2017-10-12;14,3;10,4;19,4;0
"25123";2017-10-13;14,2;8,8;18,9;0
"25124";2017-10-14;14,9;9,6;22;0
"25125";2017-10-15;11,3;7,3;17,4;0
"25126";2017-10-16;12,7;7;21,3;0
"25127";2017-10-17;12,5;6,4;21,7;0
"25128";2017-10-18;11,7;5,3;20,1;0
"25129";2017-10-19;12,9;7,2;20,8;0
"25130";2017-10-20;12;6,1;17,6;0,9
"25131";2017-10-21;11,3;5,7;16,9;3,4
"25132";2017-10-22;9,7;7,4;11,3;2,7
"25133";2017-10-23;10,2;6,5;13;0,1
"25134";2017-10-24;12,4;8,8;15,6;0,1
"25135";2017-10-25;14,5;9,1;19,6;0,1
"25136";2017-10-26;11,6;6,4;16,7;0
"25137";2017-10-27;11,9;7,3;15;0
"25138";2017-10-28;9,4;4,9;11,9;3,4
"25139";2017-10-29;10,4;5,2;13,1;0,3
"25140";2017-10-30;6,8;1,3;10,9;0
"25141";2017-10-31;5,4;-1,4;11,8;0
"25142";2017-11-01;8,9;5,6;14,6;0
"25143";2017-11-02;9,1;3,7;15,3;0
"25144";2017-11-03;6,7;2,4;12,1;0
"25145";2017-11-04;7,4;4,5;12,5;10,5
"25146";2017-11-05;8,3;5;11,2;6
"25147";2017-11-06;5,6;1,2;9;0
"25148";2017-11-07;6,5;1,3;9,1;0,1
"25149";2017-11-08;7,7;7,1;8,7;1
"25150";2017-11-09;7,8;5,3;9,2;0,7
"25151";2017-11-10;6,2;3,3;8,6;3,5
"25152";2017-11-11;5,7;3;8,2;8,1
"25153";2017-11-12;4;2,5;5;6,7
"25154";2017-11-13;5;-1,4;9,2;0
"25155";2017-11-14;3,3;-1,7;9,6;0
"25156";2017-11-15;4,6;2,2;7,6;0
"25157";2017-11-16;3,9;2,8;5,3;0
"25158";2017-11-17;4,1;2,7;5,3;0,1
"25159";2017-11-18;4,9;3;6,8;0,8
"25160";2017-11-19;5,6;3,2;7,5;0,4
"25161";2017-11-20;4;2,3;6,9;4,4
"25162";2017-11-21;8,3;6,8;9,5;0,7
"25163";2017-11-22;8,1;1,4;12,9;0
"25164";2017-11-23;8,3;-0,1;15,4;0,2
"25165";2017-11-24;11,3;8,3;14,1;13
"25166";2017-11-25;6,2;1;9,5;1
"25167";2017-11-26;3,5;0,9;5,3;0
"25168";2017-11-27;4,3;2,1;6,4;15,2
"25169";2017-11-28;4,4;-0,8;7,5;5,1
